Date,Year,Artist / Project,City,Venue,Country,Section,Position,Song,Counts as Song,Setlist Status,Source URL
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 2,1,Step Into The Light,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 2,2,Shake Dog Shake,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 2,3,Burn,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 2,4,Wrong Number,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 3,1,Dressing Up,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 3,2,The Lovecats,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 3,3,Hot Hot Hot!!!,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 3,4,The Caterpillar,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 3,5,Close To Me,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 3,6,Why Can't I Be You?,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-26,2016,The Cure,Mountain View / San Francisco / San Jose,Shoreline Amphitheatre,USA/CA,Encore 3,7,Boys Don't Cry,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-26.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Intro,1,Introshake Music,No,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,1,Shake Dog Shake,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,2,A Night Like This,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,3,The Walk,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,4,Push,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,5,In Between Days,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,6,Just Like Heaven,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,7,Pictures Of You,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,8,High,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,9,This Twilight Garden,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,10,Lovesong,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,11,Lullaby,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,12,The Snakepit,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
2016-05-28,2016,The Cure,Ridgefield / Portland,Sunlight Supply Amphitheater,USA/WA,Mainset,13,From The Edge Of The Deep Green Sea,Yes,Unconfirmed,https://www.cure-concerts.de/concerts/2016-05-28.php
